Timestamp,Player,Black_Card,Selected_card,Ignored_card
2018-06-01T14:26:37,Vlad,BmmndJqrbQSGa9X-rkeMBdQ,WZJwakUA2R8ChnzlSJUycgw,WPaJhiyxrQb-QWBsu3TlwZg
2018-06-01T14:26:37,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wvfvtk_wdSVqq4XPHidWvpw,WjvXcEhbDRqKZd9l_zYumow
2018-06-01T14:26:37,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wvfvtk_wdSVqq4XPHidWvpw,WLcLtaw6ZSKeO0yoNBe1pMA
2018-06-01T14:26:37,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wvfvtk_wdSVqq4XPHidWvpw,WwKZ7zWlWQI2NTy37JA4c_w
2018-06-01T14:26:37,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wvfvtk_wdSVqq4XPHidWvpw,W8No46173R_a5vChY5FnHSg
2018-06-01T14:26:37,Vlad,B2MWrvyt_T2uA269SWD-rqQ,Wd2k-YGzQQw2kP6jpQAwu-g,WNyEM2CV-SVGSWiB05gB1-A
2018-06-01T14:26:37,Vlad,B2MWrvyt_T2uA269SWD-rqQ,Wd2k-YGzQQw2kP6jpQAwu-g,WqiXxPeaqSUKU7OyQvzNWvQ
2018-06-01T14:26:37,Vlad,B2MWrvyt_T2uA269SWD-rqQ,Wd2k-YGzQQw2kP6jpQAwu-g,WCv9CB3tYS9qLNjV3132u8A
2018-06-01T14:26:37,Vlad,B2MWrvyt_T2uA269SWD-rqQ,Wd2k-YGzQQw2kP6jpQAwu-g,WuUmc2regTQuGQBKHVHZQ4A
2018-06-01T14:26:38,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W-qXmmBD1QdGl0imTjAFz7A,WU8RHtZf7T-mO4lZ3l9oVpA
2018-06-01T14:26:38,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W-qXmmBD1QdGl0imTjAFz7A,WM9jjKC6zQb68ebXuC0HcyA
2018-06-01T14:26:38,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W-qXmmBD1QdGl0imTjAFz7A,Wmy-mer5pTRK54lo2Z9DJ3g
2018-06-01T14:26:38,Vlad,BUXDmMkUPT-uzUjvY1-CYOg,W-qXmmBD1QdGl0imTjAFz7A,WalAkS9-bTt-x2d7Y6RfDVA
2018-06-01T14:26:38,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,Wf-jOr0aDTzGjLO__X3yQ2g,W9VMwfFtpTI-o_2eRbrtZdw
2018-06-01T14:26:38,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,Wf-jOr0aDTzGjLO__X3yQ2g,WsYvqX6VQQdS-uGdSjBhKdg
2018-06-01T14:26:38,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,Wf-jOr0aDTzGjLO__X3yQ2g,WJ1PDU5TfQV65BbCfZNGfTQ
2018-06-01T14:26:38,Vlad,BHI3d-F6fTn-MI2MN3qqjUw,Wf-jOr0aDTzGjLO__X3yQ2g,WDYlLULicQ4yHehgRUaL5Vg
2018-06-01T14:26:38,Vlad,BYNOhEpIfQT6z958v43TLsA,Wt82s84LfSzK9w8M1l0wyvQ,WpthWgkh8Qg2Yw4vbsj0luw
2018-06-01T14:26:38,Vlad,BYNOhEpIfQT6z958v43TLsA,Wt82s84LfSzK9w8M1l0wyvQ,WAgNOsx2BTYibKmw75VvNyQ
2018-06-01T14:26:38,Vlad,BYNOhEpIfQT6z958v43TLsA,Wt82s84LfSzK9w8M1l0wyvQ,W8xm6DsZTSIOq17fM7DNPmA
2018-06-01T14:26:38,Vlad,BYNOhEpIfQT6z958v43TLsA,Wt82s84LfSzK9w8M1l0wyvQ,WGTffEudrQ8Gm_dK9qnl6Qg
2018-06-01T14:26:38,Vlad,BHecCny5AQPeHlHzfKgylrg,Wep2dJP3XShiER-yDNMatTw,WgwWO0CWTQmS8mVRY3npt1A
2018-06-01T14:26:38,Vlad,BHecCny5AQPeHlHzfKgylrg,Wep2dJP3XShiER-yDNMatTw,Wr8s-JfV_StWn2s6Vdyba2g
2018-06-01T14:26:38,Vlad,BHecCny5AQPeHlHzfKgylrg,Wep2dJP3XShiER-yDNMatTw,W0VPYjuwWTa2YmJKXsGYrCw
2018-06-01T14:26:38,Vlad,BHecCny5AQPeHlHzfKgylrg,Wep2dJP3XShiER-yDNMatTw,W46KxkJJcQvymYiUqhRr8Xg
2018-06-01T14:26:39,Vlad,BjTAYNF-wRE6Zb1ocLFismg,W4Tn2AanWTqW-Hjb9GtYgCQ,WTKwEzeTET9G_UMQxtF9mjQ
2018-06-01T14:26:39,Vlad,BjTAYNF-wRE6Zb1ocLFismg,W4Tn2AanWTqW-Hjb9GtYgCQ,WCIU0w5PUT7S7zK5RmoOsxw
2018-06-01T14:26:39,Vlad,BjTAYNF-wRE6Zb1ocLFismg,W4Tn2AanWTqW-Hjb9GtYgCQ,WXs3zblltQ-2SLrYgop9zZA
2018-06-01T14:26:39,Vlad,BjTAYNF-wRE6Zb1ocLFismg,W4Tn2AanWTqW-Hjb9GtYgCQ,WxlpZ8NiNTDeFql86kRkaKQ
2018-06-01T14:26:39,Vlad,BWLPFJTJ5TRG3KiW6bPwwiA,WX4ilAiSVRb2VkDhvSFaWAg,Wd_sfCoExSgi4O4lGEW3oWg
2018-06-01T14:26:39,Vlad,BWLPFJTJ5TRG3KiW6bPwwiA,WX4ilAiSVRb2VkDhvSFaWAg,Wrj55az8cQ8aMiqqUpNl0Rg
2018-06-01T14:26:39,Vlad,BWLPFJTJ5TRG3KiW6bPwwiA,WX4ilAiSVRb2VkDhvSFaWAg,W3IkgaD2VTiuF9vZ4zqaXnw
2018-06-01T14:26:39,Vlad,BWLPFJTJ5TRG3KiW6bPwwiA,WX4ilAiSVRb2VkDhvSFaWAg,WkBrWKCFIQ8eaT_VjVI-A2g
2018-06-01T14:26:39,Vlad,BsltcbSWcR1i1S-JziJgr6A,W_sXEpCh7Rey65RNy43IX-A,Wh0hg4KVISLatxatpxZEDCw
2018-06-01T14:26:39,Vlad,BsltcbSWcR1i1S-JziJgr6A,W_sXEpCh7Rey65RNy43IX-A,WPumJ1w7KSHSLI3yCtf4Gsg
2018-06-01T14:26:39,Vlad,BsltcbSWcR1i1S-JziJgr6A,W_sXEpCh7Rey65RNy43IX-A,WwHP6ORl6Qc-Ahj5WBCwY3Q
2018-06-01T14:26:39,Vlad,BsltcbSWcR1i1S-JziJgr6A,W_sXEpCh7Rey65RNy43IX-A,WyaV-qB6oTGiX_wfEt4kN3w
2018-06-01T14:26:39,Vlad,BOBo0cs5yRkGr-vURTjA4ew,WhIqBcBLtQqeEEEG-zkGkMw,WWiO4IeVhRoCbykwOfdJtyg
2018-06-01T14:26:39,Vlad,BOBo0cs5yRkGr-vURTjA4ew,WhIqBcBLtQqeEEEG-zkGkMw,W1_rHVZtaQOKtlrNqYCDErA
2018-06-01T14:26:39,Vlad,BOBo0cs5yRkGr-vURTjA4ew,WhIqBcBLtQqeEEEG-zkGkMw,WgjMa6yy2Sn2Vy3Ejzf0nLQ
2018-06-01T14:26:39,Vlad,BOBo0cs5yRkGr-vURTjA4ew,WhIqBcBLtQqeEEEG-zkGkMw,WfNg8JDApQouAZB3NFWW9cw
2018-06-01T14:26:39,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDAmFmiThRomkXc3aHSfepA,Wkp1Fyqt6T_qTCwzL3kv0ZQ
2018-06-01T14:26:39,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDAmFmiThRomkXc3aHSfepA,WAY2yzDXiRPWIXgy1CbjSUw
2018-06-01T14:26:39,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDAmFmiThRomkXc3aHSfepA,WaZ1JJzCbSeGtEEVJ1k_wSA
2018-06-01T14:26:39,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,WDAmFmiThRomkXc3aHSfepA,WYouea0wcQi-kyCwJJEcdtg
2018-06-01T14:26:40,Vlad,BigcI0NozQFiNdXZC6AQEhA,W0obN4y9IT9a2T6DsOvNqSg,Wxiyjdx7EQKiORKpFU2GbrQ
2018-06-01T14:26:40,Vlad,BigcI0NozQFiNdXZC6AQEhA,W0obN4y9IT9a2T6DsOvNqSg,WxyCwkq47Syae2XudIOgD9A
2018-06-01T14:26:40,Vlad,BigcI0NozQFiNdXZC6AQEhA,W0obN4y9IT9a2T6DsOvNqSg,Woha7kIktRhGtiWUEMJMRZQ
2018-06-01T14:26:40,Vlad,BigcI0NozQFiNdXZC6AQEhA,W0obN4y9IT9a2T6DsOvNqSg,WKrKrWwk9SrOr5UwoP0_WRQ
2018-06-01T14:26:42,Vlad,BiBujBqxlTZCSBniBnE8h_g,WqweqxYDGRQu05talLxTHaw,W3_N2tO7IReW2Gh74TxdpQg
2018-06-01T14:26:42,Vlad,BiBujBqxlTZCSBniBnE8h_g,WqweqxYDGRQu05talLxTHaw,WmNZdLIioQ6GFKUms4sa5vQ
2018-06-01T14:26:42,Vlad,BiBujBqxlTZCSBniBnE8h_g,WqweqxYDGRQu05talLxTHaw,WjkRK_FkMReO_w40zRidtYw
2018-06-01T14:26:42,Vlad,BiBujBqxlTZCSBniBnE8h_g,WqweqxYDGRQu05talLxTHaw,WBngcT--USc-xxSEDx_5VFg
2018-06-01T14:26:42,Vlad,BCq_W64wAQaqpS-QkH9TeDg,WkJPKp4bUSX2RvPTMXg9vKA,WDZn_vSVpRViBt5cnP7h3Sw
2018-06-01T14:26:42,Vlad,BCq_W64wAQaqpS-QkH9TeDg,WkJPKp4bUSX2RvPTMXg9vKA,WM5XDGga7TE2iUV57iFZvfw
2018-06-01T14:26:42,Vlad,BCq_W64wAQaqpS-QkH9TeDg,WkJPKp4bUSX2RvPTMXg9vKA,WHfOyfk2FQ62XctpzDqBJGQ
2018-06-01T14:26:42,Vlad,BCq_W64wAQaqpS-QkH9TeDg,WkJPKp4bUSX2RvPTMXg9vKA,Wn5yPf4BNRBaQORdC_Y6QLw
2018-06-01T14:26:42,Vlad,Bx0efTX3tRti51vE7G7uYAQ,Wr38PcEVMSQSahFWc2qW-mg,Wsx8ddGRCThCo5UijOvCbOg
2018-06-01T14:26:42,Vlad,Bx0efTX3tRti51vE7G7uYAQ,Wr38PcEVMSQSahFWc2qW-mg,W5E40nFRzRD6zSiHP-9T1yA
2018-06-01T14:26:42,Vlad,Bx0efTX3tRti51vE7G7uYAQ,Wr38PcEVMSQSahFWc2qW-mg,WYpdwNPDfSLyzr9k-gxCioA
2018-06-01T14:26:42,Vlad,Bx0efTX3tRti51vE7G7uYAQ,Wr38PcEVMSQSahFWc2qW-mg,W0uvfoxMGSRqzTJ8oO9rMQg
2018-06-01T14:26:43,Vlad,BEdp3bKBHQhKzFcd6EJ4oWg,WUeZ6ma6BRN60eG3qjuKpkQ,W_LrI3WPAQeO4URaVj-T5tw
2018-06-01T14:26:43,Vlad,BEdp3bKBHQhKzFcd6EJ4oWg,WUeZ6ma6BRN60eG3qjuKpkQ,WHWXdODaRTdS9RJqBvlA1XQ
2018-06-01T14:26:43,Vlad,BEdp3bKBHQhKzFcd6EJ4oWg,WUeZ6ma6BRN60eG3qjuKpkQ,WZV2MY6wdQs2g6z3Oj2LB2Q
2018-06-01T14:26:43,Vlad,BEdp3bKBHQhKzFcd6EJ4oWg,WUeZ6ma6BRN60eG3qjuKpkQ,WiHhIkV5wTuCHtKL5-vrQpw
2018-06-01T14:26:43,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,WTz1dthADSsCayvBKhk80Cg,W_1n-AXKZQjuOvUWAnqyHsw
2018-06-01T14:26:43,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,WTz1dthADSsCayvBKhk80Cg,WRBb0HCN3QBGAPrszZ9s6Pw
2018-06-01T14:26:43,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,WTz1dthADSsCayvBKhk80Cg,W3SX4zSATRqi2l5HJCvoGjg
2018-06-01T14:26:43,Vlad,BE8vX7eyLTGCAcGGuc9UPiw,WTz1dthADSsCayvBKhk80Cg,WkZ7RiLTqQYamreXK5XfwhQ
2018-06-01T14:26:44,Vlad,B-bnLCB_pSM-VIFA0tX-P6g,Wx4bRIFtCTU6e4UIDUZmZqg,Wk3JUcaYeRVabZ76hihGVKw
2018-06-01T14:26:44,Vlad,B-bnLCB_pSM-VIFA0tX-P6g,Wx4bRIFtCTU6e4UIDUZmZqg,WYrLvNuh3SZ2ThDayXjHnNg
2018-06-01T14:26:44,Vlad,B-bnLCB_pSM-VIFA0tX-P6g,Wx4bRIFtCTU6e4UIDUZmZqg,WPNKgfX0mSGiB_fTApGDS7g
2018-06-01T14:26:44,Vlad,B-bnLCB_pSM-VIFA0tX-P6g,Wx4bRIFtCTU6e4UIDUZmZqg,WIbSsufrHTZmf5A9aprjGgA
2018-06-01T14:26:44,Vlad,BMByfOKZWRLKtnvwPgLwAbw,Wj0kKe4-ESGmWB6xwW0Xr0Q,WNFKNY39sR-qMwPJ6_bdGpA
2018-06-01T14:26:44,Vlad,BMByfOKZWRLKtnvwPgLwAbw,Wj0kKe4-ESGmWB6xwW0Xr0Q,WD35qjbCYQCOTam4W4OAhag
2018-06-01T14:26:44,Vlad,BMByfOKZWRLKtnvwPgLwAbw,Wj0kKe4-ESGmWB6xwW0Xr0Q,WcmFKjTdMS4iJ-EGkNSvjaA
2018-06-01T14:26:44,Vlad,BMByfOKZWRLKtnvwPgLwAbw,Wj0kKe4-ESGmWB6xwW0Xr0Q,W687bczJfTq-aH4E9ar1Qnw
2018-06-01T14:26:44,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WIQNpEvX0RNyhaR7x_-TRjQ,WGBCfr6OSTyiGYmkagXdhkw
2018-06-01T14:26:44,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WIQNpEvX0RNyhaR7x_-TRjQ,W9Q3n_owkTOitSjrDojNqiw
2018-06-01T14:26:44,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WIQNpEvX0RNyhaR7x_-TRjQ,W0S5ILzqPQ5utZ7Jjn5HvHg
2018-06-01T14:26:44,Vlad,B8ot6mY2CSGKfKyl0zSLg1w,WIQNpEvX0RNyhaR7x_-TRjQ,WU_3s1uxeRVmvqP4rEd1V0g
2018-06-01T14:26:44,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,Wy0t16oQhSIKpmOlfG3IJWg,WmjKtnax8RferYJxHFLuWLg
2018-06-01T14:26:44,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,Wy0t16oQhSIKpmOlfG3IJWg,WTH6_2_dJTQerAPVfaQR9iQ
2018-06-01T14:26:44,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,Wy0t16oQhSIKpmOlfG3IJWg,W8ppFUz47S0uDeqzDvM0baw
2018-06-01T14:26:44,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,Wy0t16oQhSIKpmOlfG3IJWg,W0fqYpHMxQGGR7TvJfBb-hg
2018-06-01T14:26:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WwDW0YD1xSTSUtwRC0JgQuA,WAzJ5FX1NTmuy4z9UdDOL2w
2018-06-01T14:26:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WwDW0YD1xSTSUtwRC0JgQuA,WmavTY8jYQ_6dBJLgsOvBFg
2018-06-01T14:26:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WwDW0YD1xSTSUtwRC0JgQuA,WsobroI-rS42Ci8LdtFJvLg
2018-06-01T14:26:45,Vlad,Bnkoxc6poSeKsk8uaY0-s4A,WwDW0YD1xSTSUtwRC0JgQuA,W6c9NGuWSRCaIMIZyEHBjag
2018-06-01T14:26:45,Vlad,B8D68BGNHRgmwDTcKV3JKeA,W2yfOPzRaQ1uTk9eyw7X80Q,WjFS4auTVSK-EGhqGMSKYCA
2018-06-01T14:26:45,Vlad,B8D68BGNHRgmwDTcKV3JKeA,W2yfOPzRaQ1uTk9eyw7X80Q,WRv3nlbvtS7KvnNuVYbO0ww
2018-06-01T14:26:45,Vlad,B8D68BGNHRgmwDTcKV3JKeA,W2yfOPzRaQ1uTk9eyw7X80Q,WRywMYlhDSuu8S6qjDTl3tw
2018-06-01T14:26:45,Vlad,B8D68BGNHRgmwDTcKV3JKeA,W2yfOPzRaQ1uTk9eyw7X80Q,WDgB7cX3RQLK1c4hdKMv3JQ
2018-06-01T14:26:45,Vlad,B1zOPUQ1LTgeOak9Ft4R91Q,W3VOa-yQlT4m4qdo9A4UNyw,WykTBXZEUT5uq9AZQ5Ak-8A
2018-06-01T14:26:45,Vlad,B1zOPUQ1LTgeOak9Ft4R91Q,W3VOa-yQlT4m4qdo9A4UNyw,WSIiESWOZQJSsWUazs_tPnw
2018-06-01T14:26:45,Vlad,B1zOPUQ1LTgeOak9Ft4R91Q,W3VOa-yQlT4m4qdo9A4UNyw,WF-g9HcSXRraDKXX3aQ-0lg
2018-06-01T14:26:45,Vlad,B1zOPUQ1LTgeOak9Ft4R91Q,W3VOa-yQlT4m4qdo9A4UNyw,WDwKam6AtRV2VDTSV8It0AQ
2018-06-01T14:27:54,Vlad,B430c42xcTiq_MbXEBqHA4g,WjkRK_FkMReO_w40zRidtYw,Wsx8ddGRCThCo5UijOvCbOg
2018-06-01T14:27:54,Vlad,B430c42xcTiq_MbXEBqHA4g,WjkRK_FkMReO_w40zRidtYw,W2R1BrNxkSZOEM17FlYHP5g
2018-06-01T14:27:54,Vlad,B430c42xcTiq_MbXEBqHA4g,WjkRK_FkMReO_w40zRidtYw,W8vatCW1ySRGMeh3JgFnONw
2018-06-01T14:27:54,Vlad,B430c42xcTiq_MbXEBqHA4g,WjkRK_FkMReO_w40zRidtYw,WxyCwkq47Syae2XudIOgD9A
2018-06-01T14:28:00,Vlad,Bw1UdUySgTsyvs7QMJKZ7jw,W9VMwfFtpTI-o_2eRbrtZdw,W1gpicXAUSdGgO0L0EeeenA
2018-06-01T14:28:00,Vlad,Bw1UdUySgTsyvs7QMJKZ7jw,W9VMwfFtpTI-o_2eRbrtZdw,Wmy-mer5pTRK54lo2Z9DJ3g
2018-06-01T14:28:00,Vlad,Bw1UdUySgTsyvs7QMJKZ7jw,W9VMwfFtpTI-o_2eRbrtZdw,Wxiyjdx7EQKiORKpFU2GbrQ
2018-06-01T14:28:00,Vlad,Bw1UdUySgTsyvs7QMJKZ7jw,W9VMwfFtpTI-o_2eRbrtZdw,Woha7kIktRhGtiWUEMJMRZQ
2018-06-01T14:28:09,Vlad,BXjpMKJm4R0yHvyLkxbOEXA,WdjgldW9rSsCDj72KwFX7Yw,WYUyADmjkTMOtMmmYc8sang
2018-06-01T14:28:09,Vlad,BXjpMKJm4R0yHvyLkxbOEXA,WdjgldW9rSsCDj72KwFX7Yw,WmAQKkuIEQwusQQqswmrzpQ
2018-06-01T14:28:09,Vlad,BXjpMKJm4R0yHvyLkxbOEXA,WdjgldW9rSsCDj72KwFX7Yw,WbwqOS1zYQoiIAf5Mqzjdyw
2018-06-01T14:28:09,Vlad,BXjpMKJm4R0yHvyLkxbOEXA,WdjgldW9rSsCDj72KwFX7Yw,Wx4bRIFtCTU6e4UIDUZmZqg
2018-06-01T14:28:16,Vlad,B0QWdNa1DRbilxAbKSQtohg,WoswOCU01TbiRlVNlPhPAfw,WDAmFmiThRomkXc3aHSfepA
2018-06-01T14:28:16,Vlad,B0QWdNa1DRbilxAbKSQtohg,WoswOCU01TbiRlVNlPhPAfw,Wd2k-YGzQQw2kP6jpQAwu-g
2018-06-01T14:28:16,Vlad,B0QWdNa1DRbilxAbKSQtohg,WoswOCU01TbiRlVNlPhPAfw,WDYlLULicQ4yHehgRUaL5Vg
2018-06-01T14:28:16,Vlad,B0QWdNa1DRbilxAbKSQtohg,WoswOCU01TbiRlVNlPhPAfw,Wj0kKe4-ESGmWB6xwW0Xr0Q
2018-06-01T14:28:17,Vlad,BsC9fNn1rSjKPkkNkqnTb6Q,Wv1naMrV8RyOVhSJfA3t5jA,WHn3QyD3NRuCliGasyXRLOg
2018-06-01T14:28:17,Vlad,BsC9fNn1rSjKPkkNkqnTb6Q,Wv1naMrV8RyOVhSJfA3t5jA,WFm1qoa0cQeeERI7jhW2zCg
2018-06-01T14:28:17,Vlad,BsC9fNn1rSjKPkkNkqnTb6Q,Wv1naMrV8RyOVhSJfA3t5jA,WIQNpEvX0RNyhaR7x_-TRjQ
2018-06-01T14:28:17,Vlad,BsC9fNn1rSjKPkkNkqnTb6Q,Wv1naMrV8RyOVhSJfA3t5jA,W5E40nFRzRD6zSiHP-9T1yA
2018-06-01T14:28:22,Vlad,BDTPIo0g5Srq83-uHPWrZmA,WY-w1rA3RTVScZCZBuwSwSg,WTKwEzeTET9G_UMQxtF9mjQ
2018-06-01T14:28:22,Vlad,BDTPIo0g5Srq83-uHPWrZmA,WY-w1rA3RTVScZCZBuwSwSg,W08U7fcMHRoedkvO76BovOA
2018-06-01T14:28:22,Vlad,BDTPIo0g5Srq83-uHPWrZmA,WY-w1rA3RTVScZCZBuwSwSg,WJ1PDU5TfQV65BbCfZNGfTQ
2018-06-01T14:28:22,Vlad,BDTPIo0g5Srq83-uHPWrZmA,WY-w1rA3RTVScZCZBuwSwSg,WcmFKjTdMS4iJ-EGkNSvjaA
2018-06-01T14:28:23,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,WmNZdLIioQ6GFKUms4sa5vQ,WX4ilAiSVRb2VkDhvSFaWAg
2018-06-01T14:28:23,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,WmNZdLIioQ6GFKUms4sa5vQ,WfABti6vqSoWC-ltPoSHV0A
2018-06-01T14:28:23,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,WmNZdLIioQ6GFKUms4sa5vQ,W2yfOPzRaQ1uTk9eyw7X80Q
2018-06-01T14:28:23,Vlad,Bqpa_f3U_QKGiBavIh-Xvbw,WmNZdLIioQ6GFKUms4sa5vQ,WF-g9HcSXRraDKXX3aQ-0lg
2018-06-01T14:28:24,Vlad,BgFH3SjSoSlCy483AijP2zA,WHfOyfk2FQ62XctpzDqBJGQ,WsobroI-rS42Ci8LdtFJvLg
2018-06-01T14:28:24,Vlad,BgFH3SjSoSlCy483AijP2zA,WHfOyfk2FQ62XctpzDqBJGQ,Wc2oQvDTyR_aFpFsVAiCvvw
2018-06-01T14:28:24,Vlad,BgFH3SjSoSlCy483AijP2zA,WHfOyfk2FQ62XctpzDqBJGQ,WCIU0w5PUT7S7zK5RmoOsxw
2018-06-01T14:28:24,Vlad,BgFH3SjSoSlCy483AijP2zA,WHfOyfk2FQ62XctpzDqBJGQ,WxlpZ8NiNTDeFql86kRkaKQ
2018-06-01T14:28:25,Vlad,BYNOhEpIfQT6z958v43TLsA,WRv3nlbvtS7KvnNuVYbO0ww,Wr8s-JfV_StWn2s6Vdyba2g
2018-06-01T14:28:25,Vlad,BYNOhEpIfQT6z958v43TLsA,WRv3nlbvtS7KvnNuVYbO0ww,WPJD8QPMKQo2DiGeWLaR31A
2018-06-01T14:28:25,Vlad,BYNOhEpIfQT6z958v43TLsA,WRv3nlbvtS7KvnNuVYbO0ww,W9Q3n_owkTOitSjrDojNqiw
2018-06-01T14:28:25,Vlad,BYNOhEpIfQT6z958v43TLsA,WRv3nlbvtS7KvnNuVYbO0ww,WDgB7cX3RQLK1c4hdKMv3JQ
2018-06-01T14:28:26,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,Wrj55az8cQ8aMiqqUpNl0Rg,WPNjybFtiQQi7GlhefPH7FQ
2018-06-01T14:28:26,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,Wrj55az8cQ8aMiqqUpNl0Rg,WAY2yzDXiRPWIXgy1CbjSUw
2018-06-01T14:28:26,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,Wrj55az8cQ8aMiqqUpNl0Rg,WYCXH46GIRjmgjvQw0Uq62g
2018-06-01T14:28:26,Vlad,BhuCuPY9qSEq-AQ3Zqd_IZQ,Wrj55az8cQ8aMiqqUpNl0Rg,WyaV-qB6oTGiX_wfEt4kN3w
2018-06-01T14:28:27,Vlad,BHecCny5AQPeHlHzfKgylrg,WPumJ1w7KSHSLI3yCtf4Gsg,WAzJ5FX1NTmuy4z9UdDOL2w
2018-06-01T14:28:27,Vlad,BHecCny5AQPeHlHzfKgylrg,WPumJ1w7KSHSLI3yCtf4Gsg,WHWXdODaRTdS9RJqBvlA1XQ
2018-06-01T14:28:27,Vlad,BHecCny5AQPeHlHzfKgylrg,WPumJ1w7KSHSLI3yCtf4Gsg,WU_3s1uxeRVmvqP4rEd1V0g
2018-06-01T14:28:27,Vlad,BHecCny5AQPeHlHzfKgylrg,WPumJ1w7KSHSLI3yCtf4Gsg,WbOY8hibaR8udkOHe_eHYZA
2018-06-01T14:28:28,Vlad,BHW4YDkkcSbGFrbJcjUtCrQ,WhZxZuBSQRimSqi9sAAhrSA,Wm4AQNhHgSEaosfyE0lVHng
2018-06-01T14:28:28,Vlad,BHW4YDkkcSbGFrbJcjUtCrQ,WhZxZuBSQRimSqi9sAAhrSA,WmjKtnax8RferYJxHFLuWLg
2018-06-01T14:28:28,Vlad,BHW4YDkkcSbGFrbJcjUtCrQ,WhZxZuBSQRimSqi9sAAhrSA,Wn5yPf4BNRBaQORdC_Y6QLw
2018-06-01T14:28:28,Vlad,BHW4YDkkcSbGFrbJcjUtCrQ,WhZxZuBSQRimSqi9sAAhrSA,WD35qjbCYQCOTam4W4OAhag
2018-06-01T14:28:28,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wep2dJP3XShiER-yDNMatTw,W-qXmmBD1QdGl0imTjAFz7A
2018-06-01T14:28:28,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wep2dJP3XShiER-yDNMatTw,WBngcT--USc-xxSEDx_5VFg
2018-06-01T14:28:28,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wep2dJP3XShiER-yDNMatTw,WYYR6QehARp6nHUJh8Ro_Ow
2018-06-01T14:28:28,Vlad,BjI_1aWoOStmPB7Mr-uZu_g,Wep2dJP3XShiER-yDNMatTw,W8No46173R_a5vChY5FnHSg
2018-06-01T14:28:30,Vlad,Bv6sqHnt8SUmzmcXiUr115A,WTH6_2_dJTQerAPVfaQR9iQ,W0obN4y9IT9a2T6DsOvNqSg
2018-06-01T14:28:30,Vlad,Bv6sqHnt8SUmzmcXiUr115A,WTH6_2_dJTQerAPVfaQR9iQ,WkZ7RiLTqQYamreXK5XfwhQ
2018-06-01T14:28:30,Vlad,Bv6sqHnt8SUmzmcXiUr115A,WTH6_2_dJTQerAPVfaQR9iQ,WIaVOmT3vS92bb1fs-wjZzw
2018-06-01T14:28:30,Vlad,Bv6sqHnt8SUmzmcXiUr115A,WTH6_2_dJTQerAPVfaQR9iQ,WuUmc2regTQuGQBKHVHZQ4A
2018-06-01T14:28:31,Vlad,BUPb36GRiSFqJuHb_RS7ntQ,WfuDuT_x0RWuUD5Sw14w8ag,WRBb0HCN3QBGAPrszZ9s6Pw
2018-06-01T14:28:31,Vlad,BUPb36GRiSFqJuHb_RS7ntQ,WfuDuT_x0RWuUD5Sw14w8ag,Wd_sfCoExSgi4O4lGEW3oWg
2018-06-01T14:28:31,Vlad,BUPb36GRiSFqJuHb_RS7ntQ,WfuDuT_x0RWuUD5Sw14w8ag,WRywMYlhDSuu8S6qjDTl3tw
2018-06-01T14:28:31,Vlad,BUPb36GRiSFqJuHb_RS7ntQ,WfuDuT_x0RWuUD5Sw14w8ag,WLcLtaw6ZSKeO0yoNBe1pMA
